id_equipo_local,id_equipo_visitante,goles_local,goles_visitante,resultado,arbitro,fixture_id,fecha_timestamp,goles_descanso_local,goles_descanso_visitante,estadio,season
541,548,4,1,1,"Alfonso Alvarez Izquierdo, Spain",203918,1422716400,2.0,1.0,Santiago Bernabéu,2014
545,530,1,3,2,"Pedro Jesus Perez Montero, Spain",203919,1422723600,0.0,3.0,Ipurua Municipal Stadium,2014
715,797,1,0,1,"Jesus Gil Manzano, Spain",203920,1422730800,0.0,0.0,Nuevo Los Cármenes,2014
538,713,1,0,1,"Jose Antonio Teixeira Vitienes, Spain",203921,1422738000,0.0,0.0,Municipal de Balaídos,2014
539,531,0,2,2,"Alejandro Hernandez, Spain",203922,1422788400,0.0,0.0,Ciutat de València,2014
723,546,1,0,1,"Ignacio Iglesias Villanueva, Spain",203923,1422806400,1.0,0.0,Estadio del Mediterráneo,2014
536,540,3,2,1,"Jose Luis Gonzalez Gonzalez, Spain",203924,1422813600,2.0,1.0,Ramón Sánchez-Pizjuán,2014
529,533,3,2,1,"Inaki Vicandi Garrido, Spain",203925,1422820800,1.0,1.0,Camp Nou,2014
535,532,1,0,1,"Carlos Clos Gomez, Spain",203926,1422906300,1.0,0.0,La Rosaleda,2014
544,545,2,0,1,"Carlos Velasco Carballo, Spain",203927,1423251900,0.0,0.0,Estadio de Riazor,2014
530,541,4,0,1,"David Fernandez Borbalan, Spain",203928,1423321200,2.0,0.0,Vicente Calderón,2014
533,715,2,0,1,"Alberto Undiano, Spain",203929,1423328400,1.0,0.0,Estadio de la Cerámica,2014
539,535,4,1,1,"Carlos Del Cerro Grande, Spain",203930,1423335600,2.0,1.0,Ciutat de València,2014
548,538,1,1,0,"Santiago Jaime Latre, Spain",203931,1423342800,1.0,0.0,Anoeta,2014
713,723,1,2,2,"Juan Martinez Munuera, Spain",203932,1423393200,1.0,0.0,Estadio Nuevo Arcángel,2014
546,536,2,1,1,"Javier Estrada Fernandez, Spain",203933,1423411200,1.0,0.0,Coliseum Alfonso Pérez,2014
540,532,1,2,2,"Mario Melero Lopez, Spain",203934,1423418400,0.0,0.0,RCDE Stadium,2014
531,529,2,5,2,"Antonio Mateu, Spain",203935,1423425600,0.0,2.0,San Mamés,2014
797,728,2,0,1,"Fernando Teixeira Vitienes, Spain",203936,1423511100,1.0,0.0,Estadio Manuel Martínez Valero,2014
723,548,2,2,0,"Carlos Velasco Carballo, Spain",203937,1423856700,2.0,1.0,Estadio del Mediterráneo,2014
536,713,3,0,1,"Inaki Vicandi Garrido, Spain",203938,1423926000,2.0,0.0,Ramón Sánchez-Pizjuán,2014
541,544,2,0,1,"Javier Estrada Fernandez, Spain",203939,1423933200,1.0,0.0,Santiago Bernabéu,2014
715,531,0,0,0,"Carlos Clos Gomez, Spain",203940,1423940400,0.0,0.0,Nuevo Los Cármenes,2014
535,540,0,2,2,"Jesus Gil Manzano, Spain",203941,1423947600,0.0,1.0,La Rosaleda,2014
532,546,1,0,1,"Jose Luis Gonzalez Gonzalez, Spain",203942,1423998000,0.0,0.0,Mestalla,2014
529,539,5,0,1,"Mario Melero Lopez, Spain",203943,1424016000,2.0,0.0,Camp Nou,2014
728,533,2,0,1,"Pedro Jesus Perez Montero, Spain",203944,1424023200,0.0,0.0,Estadio de Vallecas,2014
538,530,2,0,1,"Juan Martinez Munuera, Spain",203945,1424030400,0.0,0.0,Municipal de Balaídos,2014
545,797,0,1,2,"Eduardo Prieto Iglesias, Spain",203946,1424115900,0.0,0.0,Ipurua Municipal Stadium,2014
546,540,2,1,1,"Santiago Jaime Latre, Spain",203947,1424461500,1.0,0.0,Coliseum Alfonso Pérez,2014
529,535,0,1,2,"Juan Martinez Munuera, Spain",203948,1424530800,0.0,1.0,Camp Nou,2014
713,532,1,2,2,"Alberto Undiano, Spain",203949,1424538000,0.0,1.0,Estadio Nuevo Arcángel,2014
530,723,3,0,1,"Antonio Mateu, Spain",203950,1424545200,3.0,0.0,Vicente Calderón,2014
544,538,0,2,2,"Pedro Jesus Perez Montero, Spain",203951,1424552400,0.0,0.0,Estadio de Riazor,2014
548,536,4,3,1,"Fernando Teixeira Vitienes, Spain",203952,1424602800,1.0,1.0,Anoeta,2014
531,728,1,0,1,"David Fernandez Borbalan, Spain",203953,1424620800,0.0,0.0,San Mamés,2014
533,545,1,0,1,"Mario Melero Lopez, Spain",203954,1424628000,0.0,0.0,Estadio de la Cerámica,2014
797,541,0,2,2,"Ignacio Iglesias Villanueva, Spain",203955,1424635200,0.0,0.0,Estadio Manuel Martínez Valero,2014
539,715,2,1,1,"Alfonso Alvarez Izquierdo, Spain",203956,1424720700,0.0,1.0,Ciutat de València,2014
540,713,1,0,1,"Carlos Del Cerro Grande, Spain",203957,1425066300,1.0,0.0,RCDE Stadium,2014
715,529,1,3,2,"Santiago Jaime Latre, Spain",203958,1425135600,0.0,1.0,Nuevo Los Cármenes,2014
728,539,4,2,1,"Inaki Vicandi Garrido, Spain",203959,1425142800,4.0,1.0,Estadio de Vallecas,2014
723,544,0,0,0,"Jesus Gil Manzano, Spain",203960,1425150000,0.0,0.0,Estadio del Mediterráneo,2014
535,546,3,2,1,"Eduardo Prieto Iglesias, Spain",203961,1425157200,1.0,0.0,La Rosaleda,2014
532,548,2,0,1,"Javier Estrada Fernandez, Spain",203962,1425207600,0.0,0.0,Mestalla,2014
545,531,0,1,2,"Fernando Teixeira Vitienes, Spain",203963,1425225600,0.0,1.0,Ipurua Municipal Stadium,2014
536,530,0,0,0,"Carlos Clos Gomez, Spain",203964,1425232800,0.0,0.0,Ramón Sánchez-Pizjuán,2014
541,533,1,1,0,"Jose Luis Gonzalez Gonzalez, Spain",203965,1425240000,0.0,0.0,Santiago Bernabéu,2014
538,797,1,1,0,"Carlos Velasco Carballo, Spain",203966,1425325500,0.0,0.0,Municipal de Balaídos,2014
539,545,2,1,1,"David Fernandez Borbalan, Spain",203967,1425671100,0.0,0.0,Ciutat de València,2014
544,536,3,4,2,"Fernando Teixeira Vitienes, Spain",203968,1425740400,1.0,1.0,Estadio de Riazor,2014
531,541,1,0,1,"Alberto Undiano, Spain",203969,1425747600,1.0,0.0,San Mamés,2014
797,723,1,0,1,"Carlos Del Cerro Grande, Spain",203970,1425754800,1.0,0.0,Estadio Manuel Martínez Valero,2014
715,535,1,0,1,"Antonio Mateu, Spain",203971,1425762000,0.0,0.0,Nuevo Los Cármenes,2014
529,728,6,1,1,"Jesus Gil Manzano, Spain",203972,1425812400,1.0,0.0,Camp Nou,2014
548,540,1,0,1,"Eduardo Prieto Iglesias, Spain",203973,1425830400,1.0,0.0,Anoeta,2014
533,538,4,1,1,"Carlos Clos Gomez, Spain",203974,1425837600,2.0,0.0,Estadio de la Cerámica,2014
530,532,1,1,0,"Santiago Jaime Latre, Spain",203975,1425844800,1.0,0.0,Vicente Calderón,2014
713,546,1,2,2,"Alfonso Alvarez Izquierdo, Spain",203976,1425930300,0.0,0.0,Estadio Nuevo Arcángel,2014
532,544,2,0,1,"Alfonso Alvarez Izquierdo, Spain",203977,1426275900,0.0,0.0,Mestalla,2014
540,530,0,0,0,"Inaki Vicandi Garrido, Spain",203978,1426345200,0.0,0.0,RCDE Stadium,2014
545,529,0,2,2,"Carlos Del Cerro Grande, Spain",203979,1426352400,0.0,1.0,Ipurua Municipal Stadium,2014
728,715,3,1,1,"Alejandro Hernandez, Spain",203980,1426359600,0.0,1.0,Estadio de Vallecas,2014
538,531,1,2,2,"Antonio Mateu, Spain",203981,1426366800,0.0,2.0,Municipal de Balaídos,2014
723,533,0,0,0,"Alberto Undiano, Spain",203982,1426417200,0.0,0.0,Estadio del Mediterráneo,2014
535,713,2,0,1,"Jose Luis Gonzalez Gonzalez, Spain",203983,1426435200,0.0,0.0,La Rosaleda,2014
536,797,3,0,1,"Javier Estrada Fernandez, Spain",203984,1426442400,2.0,0.0,Ramón Sánchez-Pizjuán,2014
541,539,2,0,1,"Pedro Jesus Perez Montero, Spain",203985,1426449600,2.0,0.0,Santiago Bernabéu,2014
546,548,0,1,2,"Mario Melero Lopez, Spain",203986,1426535100,0.0,0.0,Coliseum Alfonso Pérez,2014
797,532,0,4,2,"David Fernandez Borbalan, Spain",203987,1426880700,0.0,1.0,Estadio Manuel Martínez Valero,2014
530,546,2,0,1,"Juan Martinez Munuera, Spain",203988,1426950000,2.0,0.0,Vicente Calderón,2014
728,535,1,0,1,"Santiago Jaime Latre, Spain",203989,1426957200,1.0,0.0,Estadio de Vallecas,2014
539,538,0,1,2,"Jose Antonio Teixeira Vitienes, Spain",203990,1426964400,0.0,0.0,Ciutat de València,2014
531,723,2,1,1,"Eduardo Prieto Iglesias, Spain",203991,1426971600,2.0,0.0,San Mamés,2014
715,545,0,0,0,"Alberto Undiano, Spain",203992,1426971600,0.0,0.0,Nuevo Los Cármenes,2014
544,540,0,0,0,"Fernando Teixeira Vitienes, Spain",203993,1427022000,0.0,0.0,Estadio de Riazor,2014
533,536,0,2,2,"Alejandro Hernandez, Spain",203994,1427040000,0.0,0.0,Estadio de la Cerámica,2014
548,713,3,1,1,"Carlos Velasco Carballo, Spain",203995,1427047200,1.0,1.0,Anoeta,2014
529,541,2,1,1,"Antonio Mateu, Spain",203996,1427054400,1.0,1.0,Camp Nou,2014
545,728,1,2,2,"Ignacio Iglesias Villanueva, Spain",203997,1428086700,1.0,2.0,Ipurua Municipal Stadium,2014
536,531,2,0,1,"Alfonso Alvarez Izquierdo, Spain",203998,1428156000,2.0,0.0,Ramón Sánchez-Pizjuán,2014
713,530,0,2,2,"Javier Estrada Fernandez, Spain",203999,1428163200,0.0,2.0,Estadio Nuevo Arcángel,2014
723,539,1,4,2,"Jose Luis Gonzalez Gonzalez, Spain",204000,1428170400,0.0,2.0,Estadio del Mediterráneo,2014
535,548,1,1,0,"Carlos Del Cerro Grande, Spain",204001,1428177600,0.0,0.0,La Rosaleda,2014
541,715,9,1,1,"Jesus Gil Manzano, Spain",204002,1428228000,4.0,0.0,Santiago Bernabéu,2014
532,533,0,0,0,"Mario Melero Lopez, Spain",204003,1428246000,0.0,0.0,Mestalla,2014
546,544,2,1,1,"Carlos Clos Gomez, Spain",204004,1428253200,2.0,0.0,Coliseum Alfonso Pérez,2014
538,529,0,1,2,"Inaki Vicandi Garrido, Spain",204005,1428260400,0.0,0.0,Municipal de Balaídos,2014
540,797,1,1,0,"Pedro Jesus Perez Montero, Spain",204006,1428343200,1.0,0.0,RCDE Stadium,2014
530,548,2,0,1,"Alberto Undiano, Spain",204007,1428429600,2.0,0.0,Vicente Calderón,2014
539,536,1,2,2,"Carlos Velasco Carballo, Spain",204008,1428436800,0.0,2.0,Ciutat de València,2014
545,535,1,0,1,"Jesus Gil Manzano, Spain",204009,1428436800,0.0,0.0,Ipurua Municipal Stadium,2014
544,713,1,1,0,"Eduardo Prieto Iglesias, Spain",204010,1428516000,0.0,0.0,Estadio de Riazor,2014
529,723,4,0,1,"Alejandro Hernandez, Spain",204011,1428516000,1.0,0.0,Camp Nou,2014
715,538,1,1,0,"Alfonso Alvarez Izquierdo, Spain",204012,1428523200,1.0,0.0,Nuevo Los Cármenes,2014
728,541,0,2,2,"Mario Melero Lopez, Spain",204013,1428523200,0.0,0.0,Estadio de Vallecas,2014
531,532,1,1,0,"Fernando Teixeira Vitienes, Spain",204014,1428602400,0.0,0.0,San Mamés,2014
797,546,0,1,2,"Jose Luis Gonzalez Gonzalez, Spain",204015,1428609600,0.0,0.0,Estadio Manuel Martínez Valero,2014
533,540,0,3,2,"Carlos Del Cerro Grande, Spain",204016,1428609600,0.0,1.0,Estadio de la Cerámica,2014
541,545,3,0,1,"Alejandro Hernandez, Spain",204017,1428760800,2.0,0.0,Santiago Bernabéu,2014
535,530,2,2,0,"Antonio Mateu, Spain",204018,1428768000,1.0,1.0,La Rosaleda,2014
536,529,2,2,0,"Juan Martinez Munuera, Spain",204019,1428775200,1.0,2.0,Ramón Sánchez-Pizjuán,2014
723,715,3,0,1,"Santiago Jaime Latre, Spain",204020,1428782400,1.0,0.0,Estadio del Mediterráneo,2014
538,728,6,1,1,"Carlos Clos Gomez, Spain",204021,1428782400,4.0,1.0,Municipal de Balaídos,2014
546,533,1,1,0,"Jose Antonio Teixeira Vitienes, Spain",204022,1428832800,0.0,0.0,Coliseum Alfonso Pérez,2014
540,531,1,0,1,"David Fernandez Borbalan, Spain",204023,1428850800,1.0,0.0,RCDE Stadium,2014
548,544,2,2,0,"Pedro Jesus Perez Montero, Spain",204024,1428858000,1.0,1.0,Anoeta,2014
713,797,0,2,2,"Inaki Vicandi Garrido, Spain",204025,1428865200,0.0,1.0,Estadio Nuevo Arcángel,2014
532,539,3,0,1,"Ignacio Iglesias Villanueva, Spain",204026,1428949800,2.0,0.0,Mestalla,2014
539,540,2,2,0,"Mario Melero Lopez, Spain",204027,1429296300,1.0,2.0,Ciutat de València,2014
529,532,2,0,1,"Jose Luis Gonzalez Gonzalez, Spain",204028,1429365600,1.0,0.0,Camp Nou,2014
544,530,1,2,2,"David Fernandez Borbalan, Spain",204029,1429372800,0.0,2.0,Estadio de Riazor,2014
541,535,3,1,1,"Inaki Vicandi Garrido, Spain",204030,1429380000,1.0,0.0,Santiago Bernabéu,2014
531,546,4,0,1,"Antonio Mateu, Spain",204031,1429387200,1.0,0.0,San Mamés,2014
728,723,2,0,1,"Javier Estrada Fernandez, Spain",204032,1429437600,1.0,0.0,Estadio de Vallecas,2014
715,536,1,1,0,"Javier Estrada Fernandez, Spain",204033,1429455600,1.0,0.0,Nuevo Los Cármenes,2014
533,713,0,0,0,"Ignacio Iglesias Villanueva, Spain",204034,1429462800,0.0,0.0,Estadio de la Cerámica,2014
545,538,0,1,2,"Carlos Velasco Carballo, Spain",204035,1429470000,0.0,1.0,Ipurua Municipal Stadium,2014
797,548,1,0,1,"Eduardo Prieto Iglesias, Spain",204036,1429555500,1.0,0.0,Estadio Manuel Martínez Valero,2014
713,531,0,1,2,"Jose Antonio Teixeira Vitienes, Spain",204037,1429901100,0.0,0.0,Estadio Nuevo Arcángel,2014
540,529,0,2,2,"Antonio Mateu, Spain",204038,1429970400,0.0,2.0,RCDE Stadium,2014
530,797,3,0,1,"Carlos Clos Gomez, Spain",204039,1429977600,0.0,0.0,Vicente Calderón,2014
546,539,0,1,2,"Alfonso Alvarez Izquierdo, Spain",204040,1429984800,0.0,1.0,Coliseum Alfonso Pérez,2014
548,533,0,0,0,"Jesus Gil Manzano, Spain",204041,1429992000,0.0,0.0,Anoeta,2014
535,544,1,1,0,"Javier Estrada Fernandez, Spain",204042,1430042400,0.0,0.0,La Rosaleda,2014
723,545,2,0,1,"Carlos Del Cerro Grande, Spain",204043,1430060400,1.0,0.0,Estadio del Mediterráneo,2014
536,728,2,0,1,"Santiago Jaime Latre, Spain",204044,1430067600,2.0,0.0,Ramón Sánchez-Pizjuán,2014
538,541,2,4,2,"Pedro Jesus Perez Montero, Spain",204045,1430074800,2.0,3.0,Municipal de Balaídos,2014
532,715,4,0,1,"Alberto Undiano, Spain",204046,1430160300,2.0,0.0,Mestalla,2014
529,546,6,0,1,"David Fernandez Borbalan, Spain",204047,1430244000,5.0,0.0,Camp Nou,2014
531,548,1,1,0,"Juan Martinez Munuera, Spain",204048,1430251200,0.0,0.0,San Mamés,2014
539,713,1,0,1,"Jesus Gil Manzano, Spain",204049,1430251200,1.0,0.0,Ciutat de València,2014
545,536,1,3,2,"Eduardo Prieto Iglesias, Spain",204050,1430330400,0.0,2.0,Ipurua Municipal Stadium,2014
541,723,3,0,1,"Ignacio Iglesias Villanueva, Spain",204051,1430330400,1.0,0.0,Santiago Bernabéu,2014
538,535,1,0,1,"Alejandro Hernandez, Spain",204052,1430330400,0.0,0.0,Municipal de Balaídos,2014
797,544,4,0,1,"Alfonso Alvarez Izquierdo, Spain",204053,1430337600,2.0,0.0,Estadio Manuel Martínez Valero,2014
533,530,0,1,2,"Jose Luis Gonzalez Gonzalez, Spain",204054,1430337600,0.0,0.0,Estadio de la Cerámica,2014
728,532,1,1,0,"Inaki Vicandi Garrido, Spain",204055,1430416800,1.0,0.0,Estadio de Vallecas,2014
715,540,1,2,2,"Carlos Velasco Carballo, Spain",204056,1430424000,0.0,1.0,Nuevo Los Cármenes,2014
548,539,3,0,1,"Carlos Del Cerro Grande, Spain",204057,1430505900,1.0,0.0,Anoeta,2014
713,529,0,8,2,"Carlos Clos Gomez, Spain",204058,1430575200,0.0,2.0,Estadio Nuevo Arcángel,2014
530,531,0,0,0,"Santiago Jaime Latre, Spain",204059,1430582400,0.0,0.0,Vicente Calderón,2014
536,541,2,3,2,"Jose Luis Gonzalez Gonzalez, Spain",204060,1430589600,1.0,2.0,Ramón Sánchez-Pizjuán,2014
544,533,1,1,0,"Alejandro Hernandez, Spain",204061,1430596800,0.0,0.0,Estadio de Riazor,2014
540,728,1,1,0,"Fernando Teixeira Vitienes, Spain",204062,1430647200,0.0,1.0,RCDE Stadium,2014
546,715,1,2,2,"Eduardo Prieto Iglesias, Spain",204063,1430665200,1.0,1.0,Coliseum Alfonso Pérez,2014
532,545,3,1,1,"Javier Estrada Fernandez, Spain",204064,1430672400,1.0,0.0,Mestalla,2014
535,797,1,2,2,"Alberto Undiano, Spain",204065,1430679600,0.0,1.0,La Rosaleda,2014
723,538,2,2,0,"Jose Antonio Teixeira Vitienes, Spain",204066,1430765100,0.0,2.0,Estadio del Mediterráneo,2014
545,540,0,2,2,"Jose Antonio Teixeira Vitienes, Spain",204067,1431110700,0.0,1.0,Ipurua Municipal Stadium,2014
715,713,2,0,1,"Fernando Teixeira Vitienes, Spain",204068,1431180000,1.0,0.0,Nuevo Los Cármenes,2014
529,548,2,0,1,"Ignacio Iglesias Villanueva, Spain",204069,1431187200,0.0,0.0,Camp Nou,2014
541,532,2,2,0,"Carlos Clos Gomez, Spain",204070,1431194400,0.0,2.0,Santiago Bernabéu,2014
531,544,1,1,0,"Jesus Gil Manzano, Spain",204071,1431201600,1.0,0.0,San Mamés,2014
539,530,2,2,0,"Alejandro Hernandez, Spain",204072,1431252000,1.0,1.0,Ciutat de València,2014
533,797,1,0,1,"Carlos Del Cerro Grande, Spain",204073,1431270000,1.0,0.0,Estadio de la Cerámica,2014
723,535,1,2,2,"Eduardo Prieto Iglesias, Spain",204074,1431277200,1.0,1.0,Estadio del Mediterráneo,2014
538,536,1,1,0,"Carlos Velasco Carballo, Spain",204075,1431284400,0.0,1.0,Municipal de Balaídos,2014
728,546,2,0,1,"Pedro Jesus Perez Montero, Spain",204076,1431369900,1.0,0.0,Estadio de Vallecas,2014
533,535,2,1,1,"Carlos Velasco Carballo, Spain",204077,1431882000,0.0,0.0,Estadio de la Cerámica,2014
797,531,2,3,2,"Alejandro Hernandez, Spain",204078,1431882000,2.0,0.0,Estadio Manuel Martínez Valero,2014
544,539,2,0,1,"Jose Luis Gonzalez Gonzalez, Spain",204079,1431882000,1.0,0.0,Estadio de Riazor,2014
530,529,0,1,2,"Alberto Undiano, Spain",204080,1431882000,0.0,0.0,Vicente Calderón,2014
548,715,0,3,2,"Javier Estrada Fernandez, Spain",204081,1431882000,0.0,0.0,Anoeta,2014
713,728,1,2,2,"Antonio Mateu, Spain",204082,1431882000,0.0,1.0,Estadio Nuevo Arcángel,2014
546,545,1,1,0,"Carlos Clos Gomez, Spain",204083,1431882000,1.0,1.0,Coliseum Alfonso Pérez,2014
540,541,1,4,2,"Juan Martinez Munuera, Spain",204084,1431882000,0.0,0.0,RCDE Stadium,2014
532,538,1,1,0,"Jesus Gil Manzano, Spain",204085,1431882000,0.0,1.0,Mestalla,2014
536,723,2,1,1,"Inaki Vicandi Garrido, Spain",204086,1431882000,0.0,1.0,Ramón Sánchez-Pizjuán,2014
539,797,0,0,0,"Mario Melero Lopez, Spain",204087,1432391400,0.0,0.0,Ciutat de València,2014
531,533,4,0,1,"Eduardo Prieto Iglesias, Spain",204088,1432398600,3.0,0.0,San Mamés,2014
529,544,2,2,0,"Carlos Clos Gomez, Spain",204089,1432398600,1.0,0.0,Camp Nou,2014
715,530,0,0,0,"Jose Luis Gonzalez Gonzalez, Spain",204090,1432398600,0.0,0.0,Nuevo Los Cármenes,2014
728,548,2,4,2,"Fernando Teixeira Vitienes, Spain",204091,1432398600,1.0,2.0,Estadio de Vallecas,2014
545,713,3,0,1,"Alfonso Alvarez Izquierdo, Spain",204092,1432398600,3.0,0.0,Ipurua Municipal Stadium,2014
538,540,3,2,1,"Carlos Del Cerro Grande, Spain",204093,1432398600,1.0,1.0,Municipal de Balaídos,2014
723,532,2,3,2,"Alejandro Hernandez, Spain",204094,1432398600,2.0,2.0,Estadio del Mediterráneo,2014
535,536,2,3,2,"Ignacio Iglesias Villanueva, Spain",204095,1432398600,0.0,0.0,La Rosaleda,2014
541,546,7,3,1,"Jose Antonio Teixeira Vitienes, Spain",204096,1432405800,3.0,3.0,Santiago Bernabéu,2014
548,546,2,0,1,,204097,1376758800,1.0,0.0,Estadio Municipal de Anoeta (Donostia-San Sebastián),2013
720,531,1,2,2,,204098,1376766000,1.0,1.0,Estadio Municipal José Zorrilla (Valladolid),2013
532,535,1,0,1,,204099,1376773200,0.0,0.0,Estadio de Mestalla (Valencia),2013
529,539,7,0,1,,204100,1376845200,6.0,0.0,Camp Nou (Barcelona),2013
541,543,2,1,1,,204101,1376852400,1.0,1.0,Estadio Santiago Bernabéu (Madrid),2013
727,715,1,2,2,,204102,1376852400,0.0,2.0,Estadio El Sadar (Pamplona (Iruñea)),2013
536,530,1,3,2,,204103,1376859600,1.0,1.0,Estadio Ramón Sánchez Pizjuán (Sevilla),2013
728,797,3,0,1,,204104,1376935200,2.0,0.0,Estadio del Rayo Vallecano (de Vallecas Teresa Rivero) (Madrid),2013
538,540,2,2,0,,204105,1376942400,1.0,0.0,Estadio de Balaídos (Vigo),2013
723,533,2,3,2,,204106,1376942400,1.0,0.0,Estadio de los Juegos Mediterráneos (Almería),2013
546,723,2,2,0,,204107,1377280800,1.0,2.0,Coliseum Alfonso Pérez (Getafe (Madrid)),2013
531,727,2,0,1,,204108,1377288000,1.0,0.0,Estadio Municipal de Anoeta (Donostia-San Sebastián),2013
797,548,1,1,0,,204109,1377363600,1.0,0.0,Estadio Manuel Martínez Valero (Elche),2013
540,532,3,1,1,,204110,1377370800,1.0,1.0,Estadi Cornellà-El Prat (Cornellà de Llobregat),2013
533,720,2,1,1,,204111,1377378000,1.0,1.0,Camp El Madrigal (Villarreal),2013
530,728,5,0,1,,204112,1377450000,3.0,0.0,Estadio Vicente Calderón (Madrid),2013
539,536,0,0,0,,204113,1377457200,0.0,0.0,Estadio Ciudad de Valencia (Valencia),2013
535,529,0,1,2,,204114,1377457200,0.0,1.0,Estadio La Rosaleda (Málaga),2013
543,538,1,2,2,,204115,1377464400,0.0,0.0,Estadio Benito Villamarín (Sevilla),2013
715,541,0,1,2,,204116,1377543600,0.0,1.0,Estadio Nuevo Los Cármenes (Granada),2013
723,797,2,2,0,,204117,1377896400,2.0,1.0,Estadio de los Juegos Mediterráneos (Almería),2013
728,539,1,2,2,,204118,1377896400,0.0,1.0,Estadio del Rayo Vallecano (de Vallecas Teresa Rivero) (Madrid),2013
538,715,1,1,0,,204119,1377968400,1.0,0.0,Estadio de Balaídos (Vigo),2013
720,546,1,0,1,,204120,1377975600,0.0,0.0,Estadio Municipal José Zorrilla (Valladolid),2013
727,533,0,3,2,,204121,1377982800,0.0,2.0,Estadio El Sadar (Pamplona (Iruñea)),2013
541,531,3,1,1,,204122,1378029600,2.0,0.0,Estadio Santiago Bernabéu (Madrid),2013
540,543,0,0,0,,204123,1378047600,0.0,0.0,Estadi Cornellà-El Prat (Cornellà de Llobregat),2013
548,530,1,2,2,,204124,1378054800,0.0,1.0,Estadio Municipal de Anoeta (Donostia-San Sebastián),2013
536,535,2,2,0,,204125,1378062000,1.0,1.0,Estadio Ramón Sánchez Pizjuán (Sevilla),2013
532,529,2,3,2,,204126,1378062000,2.0,3.0,Estadio de Mestalla (Valencia),2013
530,723,4,2,1,,204127,1379167200,2.0,1.0,Estadio Vicente Calderón (Madrid),2013
539,548,0,0,0,,204128,1379174400,0.0,0.0,Estadio Ciudad de Valencia (Valencia),2013
529,536,3,2,1,,204129,1379181600,1.0,0.0,Camp Nou (Barcelona),2013
533,541,2,2,0,,204130,1379188800,1.0,1.0,Camp El Madrigal (Villarreal),2013
715,540,0,1,2,,204131,1379239200,0.0,0.0,Estadio Nuevo Los Cármenes (Granada),2013
546,727,2,1,1,,204132,1379257200,1.0,1.0,Coliseum Alfonso Pérez (Getafe (Madrid)),2013
535,728,5,0,1,,204133,1379264400,2.0,0.0,Estadio La Rosaleda (Málaga),2013
543,532,3,1,1,,204134,1379271600,3.0,0.0,Estadio Benito Villamarín (Sevilla),2013
797,720,0,0,0,,204135,1379354400,0.0,0.0,Estadio Manuel Martínez Valero (Elche),2013
531,538,3,2,1,,204136,1379361600,1.0,1.0,San Mamés Barria (Bilbao),2013
727,797,2,1,1,,204137,1379703600,1.0,0.0,Estadio El Sadar (Pamplona (Iruñea)),2013
548,535,0,0,0,,204138,1379772000,0.0,0.0,Estadio Municipal de Anoeta (Donostia-San Sebastián),2013
723,539,2,2,0,,204139,1379779200,1.0,0.0,Estadio de los Juegos Mediterráneos (Almería),2013
728,529,0,4,2,,204140,1379786400,0.0,1.0,Estadio del Rayo Vallecano (de Vallecas Teresa Rivero) (Madrid),2013
720,530,0,2,2,,204141,1379793600,0.0,0.0,Estadio Municipal José Zorrilla (Valladolid),2013
543,715,0,0,0,,204142,1379844000,0.0,0.0,Estadio Benito Villamarín (Sevilla),2013
538,533,0,0,0,,204143,1379862000,0.0,0.0,Estadio de Balaídos (Vigo),2013
541,546,4,1,1,,204144,1379869200,2.0,1.0,Estadio Santiago Bernabéu (Madrid),2013
532,536,3,1,1,,204145,1379876400,1.0,0.0,Estadio de Mestalla (Valencia),2013
540,531,3,2,1,,204146,1379966400,1.0,1.0,Estadi Cornellà-El Prat (Cornellà de Llobregat),2013
529,548,4,1,1,,204147,1380045600,3.0,0.0,Camp Nou (Barcelona),2013
539,720,1,1,0,,204148,1380045600,1.0,1.0,Estadio Ciudad de Valencia (Valencia),2013
535,723,2,0,1,,204149,1380052800,0.0,0.0,Estadio La Rosaleda (Málaga),2013
530,727,2,1,1,,204150,1380052800,2.0,1.0,Estadio Vicente Calderón (Madrid),2013
715,532,0,1,2,,204151,1380132000,0.0,0.0,Estadio Nuevo Los Cármenes (Granada),2013
536,728,4,1,1,,204152,1380132000,1.0,0.0,Estadio Ramón Sánchez Pizjuán (Sevilla),2013
797,541,1,2,2,,204153,1380139200,0.0,0.0,Estadio Manuel Martínez Valero (Elche),2013
531,543,2,1,1,,204154,1380218400,0.0,0.0,San Mamés Barria (Bilbao),2013
546,538,2,0,1,,204155,1380225600,1.0,0.0,Coliseum Alfonso Pérez (Getafe (Madrid)),2013
533,540,2,1,1,,204156,1380225600,1.0,0.0,Camp El Madrigal (Villarreal),2013
720,535,2,2,0,,204157,1380308400,0.0,1.0,Estadio Municipal José Zorrilla (Valladolid),2013
532,728,1,0,1,,204158,1380376800,1.0,0.0,Estadio de Mestalla (Valencia),2013
723,529,0,2,2,,204159,1380384000,0.0,1.0,Estadio de los Juegos Mediterráneos (Almería),2013
548,536,1,1,0,,204160,1380391200,0.0,1.0,Estadio Municipal de Anoeta (Donostia-San Sebastián),2013
541,530,0,1,2,,204161,1380398400,0.0,1.0,Estadio Santiago Bernabéu (Madrid),2013
727,539,0,1,2,,204162,1380448800,0.0,0.0,Estadio El Sadar (Pamplona (Iruñea)),2013
538,797,0,1,2,,204163,1380466800,0.0,0.0,Estadio de Balaídos (Vigo),2013
