id_jugador,nombre_jugador,equipo_jugador,id_equipo,temporada_equipo
18794,Kiko Femenía,Villarreal,533,2022
18906,Ayoze Pérez,Real Betis,543,2022
46815,Pau Torres,Villarreal,533,2022
47319,Willian José,Real Betis,543,2022
47320,Juanmi,Real Betis,543,2022
47348,Borja Iglesias,Real Betis,543,2022
64268,J. Mojica,Villarreal,533,2022
105081,Gianni,Villarreal,533,2022
163447,José Lara,Real Betis,543,2022
169256,Iker Álvarez,Villarreal,533,2022
185202,Juan Cruz,Real Betis,543,2022
265785,Luiz Henrique,Real Betis,543,2022
286616,F. Jörgensen,Villarreal,533,2022
305797,Enrique Fernández,Real Betis,543,2022
351131,Dani Pérez,Real Betis,543,2022
288,Alberto Moreno,Villarreal,533,2022
734,Dela,Villarreal,533,2022
924,F. Coquelin,Villarreal,533,2022
928,Dani Parejo,Villarreal,533,2022
1567,A. Mandi,Villarreal,533,2022
1578,G. Lo Celso,Villarreal,533,2022
1696,S. Chukwueze,Villarreal,533,2022
1702,Pedraza,Villarreal,533,2022
1705,Manu Trigueros,Villarreal,533,2022
1707,Gerard Moreno,Villarreal,533,2022
18802,É. Capoue,Villarreal,533,2022
181474,Alberto del Moral,Villarreal,533,2022
182219,Álex Baena,Villarreal,533,2022
184196,Carlo Adriano,Villarreal,533,2022
184226,Yeremy Pino,Villarreal,533,2022
184420,Carlos Romero,Villarreal,533,2022
187987,Ramón Terrats,Villarreal,533,2022
283058,N. Jackson,Villarreal,533,2022
313252,Marcos Sánchez Arriero,Villarreal,533,2022
317418,M. Fall,Villarreal,533,2022
18867,Diego Rico,Real Sociedad,548,2022
20844,Haissem Hassan,Villarreal,533,2022
47269,Álex Remiro,Real Sociedad,548,2022
47297,Andoni Zubiaurre,Real Sociedad,548,2022
47298,Elustondo,Real Sociedad,548,2022
47299,Gorosabel,Real Sociedad,548,2022
47301,R. Le Normand,Real Sociedad,548,2022
47303,Aihen Muñoz,Real Sociedad,548,2022
47306,Álex Sola,Real Sociedad,548,2022
47310,Illarramendi,Real Sociedad,548,2022
47315,Martín Zubimendi,Real Sociedad,548,2022
47467,José Luis Morales,Villarreal,533,2022
131492,Aritz Arambarri,Real Sociedad,548,2022
182546,Jon Pacheco,Real Sociedad,548,2022
182685,Diego Collado,Villarreal,533,2022
183699,Urko González de Zárate Quirós,Real Sociedad,548,2022
184277,Fer Niño,Villarreal,533,2022
189831,Arana,Real Sociedad,548,2022
189832,Unai Marrero,Real Sociedad,548,2022
203426,Jonathan Germán Gómez Mendoza,Real Sociedad,548,2022
634,David Silva,Real Sociedad,548,2022
747,Casemiro,Real Madrid,541,2022
8492,A. Sørloth,Real Sociedad,548,2022
31406,Umar Sadiq Mesbah,Real Sociedad,548,2022
32862,T. Kubo,Real Sociedad,548,2022
46808,Carlos Fernández,Real Sociedad,548,2022
47309,Guevara,Real Sociedad,548,2022
47311,Mikel Merino,Real Sociedad,548,2022
47314,Zubeldia,Real Sociedad,548,2022
47317,Barrenetxea,Real Sociedad,548,2022
47322,Martín Merquelanz,Real Sociedad,548,2022
47323,Mikel Oyarzabal Ugarte,Real Sociedad,548,2022
47440,Brais Méndez,Real Sociedad,548,2022
84086,Robert Navarro,Real Sociedad,548,2022
182603,Olasagasti,Real Sociedad,548,2022
183706,Ander Martín,Real Sociedad,548,2022
183744,Beñat Turrientes,Real Sociedad,548,2022
274312,M. Cho,Real Sociedad,548,2022
287652,Jon Magunazelaia,Real Sociedad,548,2022
290106,Pablo Marín,Real Sociedad,548,2022
126,Iñaki Peña,Barcelona,529,2022
127,M. ter Stegen,Barcelona,529,2022
128,Jordi Alba,Barcelona,529,2022
137,Sergi Roberto,Barcelona,529,2022
144,Sergio Busquets,Barcelona,529,2022
538,F. de Jong,Barcelona,529,2022
619,Eric García,Barcelona,529,2022
1257,J. Koundé,Barcelona,529,2022
1642,F. Kessie,Barcelona,529,2022
2278,Marcos Alonso,Barcelona,529,2022
2282,A. Christensen,Barcelona,529,2022
2741,M. Ryan,Real Sociedad,548,2022
101814,R. Araujo,Barcelona,529,2022
133609,Pedri,Barcelona,529,2022
161928,Alejandro Balde Martínez,Barcelona,529,2022
162473,Arnau Tenas,Barcelona,529,2022
278898,Chadi Riad Dnanou,Barcelona,529,2022
296667,Gavi,Barcelona,529,2022
329728,Marc Casadó,Barcelona,529,2022
336653,Ander Astralaga,Barcelona,529,2022
153,O. Dembélé,Barcelona,529,2022
378,Alex Telles,Sevilla,536,2022
521,R. Lewandowski,Barcelona,529,2022
931,Ferran Torres García,Barcelona,529,2022
1439,Héctor Bellerín,Barcelona,529,2022
1496,Raphael Dias Belloli,Barcelona,529,2022
2468,G. Montiel,Sevilla,536,2022
2615,M. Gómez,Valencia,532,2022
2701,Y. Bounou,Sevilla,536,2022
2813,M. Dmitrović,Sevilla,536,2022
25345,K. Rekik,Sevilla,536,2022
47087,U. Račić,Valencia,532,2022
47296,G. Rulli,Villarreal,533,2022
135775,Anssumane Fati Vieira,Barcelona,529,2022
162952,Mario Gila,Real Madrid,541,2022
285909,Pablo Torre,Barcelona,529,2022
290740,Ilias Akhomach,Barcelona,529,2022
294797,Ángel Alarcón,Barcelona,529,2022
308346,Alberto Flores,Sevilla,536,2022
331330,Matías Árbol,Sevilla,536,2022
149,I. Rakitić,Sevilla,536,2022
176,E. Lamela,Sevilla,536,2022
385,Óliver Torres,Sevilla,536,2022
433,Marcão,Sevilla,536,2022
452,Fernando,Sevilla,536,2022
1489,N. Gudelj,Sevilla,536,2022
1493,M. Acuña,Sevilla,536,2022
1650,Suso,Sevilla,536,2022
1911,L. Ocampos,Sevilla,536,2022
2054,Jesús Navas,Sevilla,536,2022
20696,P. Gueye,Sevilla,536,2022
30433,P. Gómez,Sevilla,536,2022
47389,Joan Jordán,Sevilla,536,2022
133110,Tanguy-Austin Nianzou Kouassi,Sevilla,536,2022
161962,Nacho Quintana,Sevilla,536,2022
174918,L. Badé,Sevilla,536,2022
264469,Pablo Pérez Rico,Sevilla,536,2022
329729,Lulo Dasilva,Sevilla,536,2022
331607,Manu Bueno,Sevilla,536,2022
335037,Diego Hormigo,Sevilla,536,2022
389,J. Corona,Sevilla,536,2022
2061,Bryan Gil Salvatierra,Sevilla,536,2022
2755,Awer Bul Mabil,Cadiz,724,2022
46736,Franco Matías Russo Panos,Mallorca,798,2022
47013,Rafael Mir Vicente,Sevilla,536,2022
47263,Samuel Sáiz,Girona,547,2022
47308,Näis Djouahra,Real Sociedad,548,2022
47422,Youssef En-Nesyri,Sevilla,536,2022
182770,Carlos Álvarez,Sevilla,536,2022
38,Alberto Rodríguez,Alaves,542,2021
136,Piqué,Barcelona,529,2021
199,Šime Vrsaljko,Atletico Madrid,530,2021
642,S. Agüero,Barcelona,529,2021
745,Isco,Real Madrid,541,2021
1447,Nacho Monreal,Real Sociedad,548,2021
1560,Barragán,Elche,797,2021
2041,J. Gnagnon,Sevilla,536,2021
35672,L. Ulloa,Rayo Vallecano,728,2021
46665,Iñigo Pérez,Osasuna,727,2021
46685,R. Azeez,Granada CF,715,2021
46770,Jon Garrido,Cadiz,724,2021
47095,Nano,Cadiz,724,2021
47335,Dídac Vilá Rosselló,Espanyol,540,2021
47450,Jorge Ruiz Ojeda,Levante,539,2021
184345,Jonatan Carmona Álamo,Elche,797,2021
295879,John Chetauya,Elche,797,2021
350364,Iván Sanz,Alaves,542,2021
353865,Victor Wehbi Aznar Ussen,Cadiz,724,2021
364416,Jesús,Elche,797,2021
2480,I. Arboleda,Rayo Vallecano,728,2021
46725,R. Manaj,Barcelona,529,2021
46931,Álvaro Giménez,Cadiz,724,2021
161875,Hugo González Sotos,Valencia,532,2021
162545,Manuel Lama Maroto,Atletico Madrid,530,2021
182556,Alan Godoy Domínguez,Alaves,542,2021
182736,Lluis Recasens Vives,Espanyol,540,2021
182742,Alejandro Pérez Cea,Espanyol,540,2021
185714,Francisco Manuel González Verjaga,Atletico Madrid,530,2021
185890,Tomás Giaquinto,Mallorca,798,2021
188617,Pablo Gálvez Miranda,Mallorca,798,2021
189864,José Manuel López Sánchez,Levante,539,2021
208045,Sergio Camus Perojo,Atletico Madrid,530,2021
208055,Miguel Martín García,Mallorca,798,2021
286604,Gregorio Gracia Sánchez,Espanyol,540,2021
307005,Aleix Gorjón Vivó,Espanyol,540,2021
311740,Tomás Alage Mendes Mendes,Alaves,542,2021
333672,César  Tárrega Requeni,Valencia,532,2021
336592,Ibrahima Vaniel Cámara Silva,Atletico Madrid,530,2021
350073,Marcos Fernández Cózar,Mallorca,798,2021
2474,I. Marcone,Elche,797,2021
18833,Lucas Pérez Martínez,Cadiz,724,2021
161845,Antonio Vera Carrillo,Getafe,546,2021
163453,Valentino Fattore Scotta,Sevilla,536,2021
163641,Adrián González Moyano,Sevilla,536,2021
182164,José Sánchez Martínez,Granada CF,715,2021
184605,Álvaro Aguirre Arévalo,Rayo Vallecano,728,2021
184617,Diego López de Haro Repullo,Getafe,546,2021
184743,Santiago García González,Getafe,546,2021
198558,Sergio Gimeno Simó,Rayo Vallecano,728,2021
237066,Rafael Marín Zamora,Real Madrid,541,2021
270516,Peter Federico González Carmona,Real Madrid,541,2021
290495,Alejandro Asensio Crespillo,Rayo Vallecano,728,2021
292140,Antonio José Marchena Millán,Real Betis,543,2021
297740,Carlos Benítez Royo,Levante,539,2021
299877,Diego Chinchurreta Trueba,Getafe,546,2021
311745,José Luis Friaza Pérez,Elche,797,2021
313111,Pablo Montero Sánchez,Getafe,546,2021
338295,Alejandro Primo Hernández,Levante,539,2021
349561,Ferrán Quetglás Llorente,Mallorca,798,2021
669,Yassin Fékir,Real Betis,543,2021
46898,Alexander Alegría Moreno,Mallorca,798,2021
85703,Thomas Carrique,Celta Vigo,538,2021
125386,Juan Flere Pizzuti,Cadiz,724,2021
163245,Martín Manuel Calderón Gómez,Cadiz,724,2021
182492,Álvaro García Segovia,Espanyol,540,2021
182669,Alejandro Blesa Pina,Levante,539,2021
182731,Pablo Martín Picón Álvaro,Levante,539,2021
182757,Iván Chapela López,Cadiz,724,2021
182857,Sergio Barcia Laranxeira,Granada CF,715,2021
184361,Antonio Leal Mateos,Levante,539,2021
184364,José Manuel Cabrera López,Villarreal,533,2021
184609,Jorge Moreno San Vidal,Rayo Vallecano,728,2021
185599,José Manuel Calderón Portillo,Real Betis,543,2021
201007,Adrián Quintela Moya,Rayo Vallecano,728,2021
285356,Pedro Alberto Benito Ponomar,Cadiz,724,2021
286606,Max Svensson Río,Espanyol,540,2021
286795,César Fernández González,Celta Vigo,538,2021
286796,Damián Rodríguez Sousa,Celta Vigo,538,2021
291147,Miguel Ángel Brau Blanquez,Granada CF,715,2021
46661,Fran Mérida,Espanyol,540,2021
46669,Iván Martínez Gonzálvez,Osasuna,727,2021
47365,Pina,Alaves,542,2021
47556,Sergio Moreno Martínez,Rayo Vallecano,728,2021
96476,João Paulo Santos da Costa,Granada CF,715,2021
119213,Alfon González,Celta Vigo,538,2021
119218,Joan Rojas Castilla,Atletico Madrid,530,2021
119795,Giorgi Kochorashvili,Levante,539,2021
129967,Lucas de Vega Lima,Barcelona,529,2021
140834,Abdallahi Mohamed Mahmoud,Alaves,542,2021
163630,Alfonso Pastor Vacas,Sevilla,536,2021
179070,Marc Baró Ortiz,Real Betis,543,2021
181724,Cheikh Kane Sarr,Granada CF,715,2021
182695,Pau Martínez Gil,Osasuna,727,2021
183777,Unai Dufur Espelosín,Osasuna,727,2021
188445,Luis Miguel Cruz Hernández,Sevilla,536,2021
289788,Yoel Ramírez Sesma,Osasuna,727,2021
294791,Mamor Niang,Getafe,546,2021
306183,Lassina Sangaré,Valencia,532,2021
336555,Estanislau Pedrola Fortuny,Barcelona,529,2021
15,T. Delaney,Sevilla,536,2021
142,Rafael Alcântara do Nascimento,Real Sociedad,548,2021
583,João Félix Sequeira,Atletico Madrid,530,2021
781,J. Pastore,Elche,797,2021
921,C. Piccini,Valencia,532,2021
1465,P. Aubameyang,Barcelona,529,2021
1708,Daniel Raba Antolín,Granada CF,715,2021
2864,Alexander Isak,Real Sociedad,548,2021
46985,Y. Qasmi,Rayo Vallecano,728,2021
47222,Josema Sánchez,Elche,797,2021
47279,Iñigo Córdoba,Athletic Club,531,2021
47360,Ximo Navarro,Alaves,542,2021
47380,Marc Cucurella,Getafe,546,2021
47407,A. Nyom,Getafe,546,2021
47568,Miramón,Levante,539,2021
129657,Enric Franquesa,Levante,539,2021
163212,Christian,Atletico Madrid,530,2021
182602,Julen Lobete,Real Sociedad,548,2021
183748,Jon Karrikaburu,Real Sociedad,548,2021
203014,M. Hoppe,Mallorca,798,2021
2508,S. Arzamendia,Cadiz,724,2021
6492,J. Ledesma,Cadiz,724,2021
46649,Juan Pérez,Osasuna,727,2021
46660,Javi Martínez,Osasuna,727,2021
46688,Alejandro Pozo,Sevilla,536,2021
46755,David Gil,Cadiz,724,2021
46759,A. Espino,Cadiz,724,2021
46832,Javi Ontiveros,Osasuna,727,2021
47010,David Timor,Getafe,546,2021
47100,Iza Carcelén,Cadiz,724,2021
47229,Fali,Cadiz,724,2021
47237,Luis Javier Suárez Charris,Granada CF,715,2021
47356,Rodrigo Ely,Alaves,542,2021
47554,Adri Embarba,Espanyol,540,2021
47576,Melero,Levante,539,2021
162053,N. Iosifov,Villarreal,533,2021
184362,Dani Tasende,Villarreal,533,2021
185810,Raúl Parra Artal,Cadiz,724,2021
264859,Antonio Pacheco,Villarreal,533,2021
337963,Victor Aznar,Cadiz,724,2021
751,Jaume Grau,Osasuna,727,2021
937,Rubén Sobrino,Cadiz,724,2021
46691,Fede San Emeterio,Cadiz,724,2021
46769,Álex Fernández,Cadiz,724,2021
46772,José Mari,Cadiz,724,2021
46818,Luis Hernández,Cadiz,724,2021
46824,Iván Alejo,Cadiz,724,2021
46998,Juan Cala,Cadiz,724,2021
47307,Joseba Zaldúa,Real Sociedad,548,2021
47332,Lluís López,Espanyol,540,2021
47388,G. Escalante,Alaves,542,2021
47471,Roger,Levante,539,2021
47485,Rubén Alcaraz,Cadiz,724,2021
47495,Sergi Guardiola,Rayo Vallecano,728,2021
47525,A. Lozano,Cadiz,724,2021
50502,Álvaro Negredo,Cadiz,724,2021
104804,Dani Rebollo,Real Betis,543,2021
162058,Víctor Chust,Cadiz,724,2021
181211,Genar Fornés Casasús,Cadiz,724,2021
310683,Álvaro Bastida,Cadiz,724,2021
37,N. Pérez,Atletico Madrid,530,2021
58,Víctor Mollejo,Mallorca,798,2021
122,Jordi Mboula,Mallorca,798,2021
125,Jokin Ezkieta,Athletic Club,531,2021
135,J. Murillo,Celta Vigo,538,2021
139,S. Umtiti,Barcelona,529,2021
923,D. Cheryshev,Valencia,532,2021
11471,T. Alarcón,Cadiz,724,2021
22015,B. Dia,Villarreal,533,2021
37157,T. Vilhena,Espanyol,540,2021
46683,Germán Sánchez,Granada CF,715,2021
46789,Saúl García,Alaves,542,2021
47061,Jorge Pombo,Cadiz,724,2021
47367,Álex Blanco,Valencia,532,2021
47449,Oier Olazábal Paredes,Espanyol,540,2021
47553,Bebé,Rayo Vallecano,728,2021
122734,Ferran Jutglà,Barcelona,529,2021
147797,Antonio Cortés Heredia,Granada CF,715,2021
182167,Adrián Butzke,Granada CF,715,2021
323935,G. Simeone,Atletico Madrid,530,2021
83,Arnaut Danjuma Adam Groeneveld,Villarreal,533,2021
124,J. Cillessen,Valencia,532,2021
133,C. Lenglet,Barcelona,529,2021
147,Philippe Coutinho,Barcelona,529,2021
163,S. Aurier,Villarreal,533,2021
371,Felipe,Atletico Madrid,530,2021
384,M. Loum,Alaves,542,2021
912,Neto,Barcelona,529,2021
1165,Matheus Cunha,Atletico Madrid,530,2021
1558,Joel Robles,Real Betis,543,2021
1566,Emerson,Barcelona,529,2021
1691,Mario Gaspar,Villarreal,533,2021
10122,Renan Lodi,Atletico Madrid,530,2021
18753,Adama Traoré,Barcelona,529,2021
20661,M. Sagnan,Real Sociedad,548,2021
21090,Diego Carlos,Sevilla,536,2021
32871,T. Hara,Alaves,542,2021
46731,P. Estupiñán,Villarreal,533,2021
47443,O. Yokuşlu,Getafe,546,2021
47547,Álex Moreno,Real Betis,543,2021
395,Hernâni,Levante,539,2021
575,Florentino,Getafe,546,2021
925,Gonçalo Guedes,Valencia,532,2021
1434,L. Dimata,Espanyol,540,2021
35576,Orbelín Pineda Alvarado,Celta Vigo,538,2021
41595,Ivan Šaponjić,Atletico Madrid,530,2021
46646,Sergio Herrera,Osasuna,727,2021
46714,M. Malsa,Levante,539,2021
47304,Kévin Rodrigues,Rayo Vallecano,728,2021
47354,Martín Aguirregabiria,Alaves,542,2021
47448,Aitor Fernández,Levante,539,2021
50009,Jens Jønsson,Cadiz,724,2021
104986,Enrique Gómez Hermoso,Real Betis,543,2021
119235,Pedro Ortiz,Sevilla,536,2021
131294,Y. Demir,Barcelona,529,2021
161873,Pedro Alemañ,Valencia,532,2021
162212,Miguel Baeza,Celta Vigo,538,2021
182501,José Fontán,Celta Vigo,538,2021
287461,Cheikh Diamanka,Elche,797,2021
332314,Lilian de Palmas,Elche,797,2021
1825,Lucas Torró,Osasuna,727,2021
46652,Unai García,Osasuna,727,2021
46653,David García,Osasuna,727,2021
46654,Aridane,Osasuna,727,2021
46657,Nacho Vidal,Osasuna,727,2021
46658,Rubén García,Osasuna,727,2021
46662,Moncayola,Osasuna,727,2021
46667,Enrique Barja Afonso,Osasuna,727,2021
46700,Darío,Osasuna,727,2021
46746,A. Budimir,Osasuna,727,2021
46967,Juan Cruz,Osasuna,727,2021
47270,Unai Simón,Athletic Club,531,2021
47361,D. Brašanac,Osasuna,727,2021
47391,Rubén Peña,Villarreal,533,2021
47396,Kike García,Osasuna,727,2021
47574,Moi Gómez,Villarreal,533,2021
47579,E. Ávila,Osasuna,727,2021
64309,Manuel Sánchez de la Peña,Osasuna,727,2021
183848,Julen Agirrezabala,Athletic Club,531,2021
288800,Iker Benito,Osasuna,727,2021
2670,Íñigo Martínez,Athletic Club,531,2021
2672,Muniain,Athletic Club,531,2021
30510,Alejandro Berenguer Remiro,Athletic Club,531,2021
47271,Yeray,Athletic Club,531,2021
47272,Balenziaga,Athletic Club,531,2021
47273,Yuri,Athletic Club,531,2021
47274,Capa,Athletic Club,531,2021
47275,De Marcos,Athletic Club,531,2021
47276,Lekue,Athletic Club,531,2021
47278,Dani Vivian,Athletic Club,531,2021
47281,Dani García,Athletic Club,531,2021
47282,Raúl García,Athletic Club,531,2021
47294,I. Williams,Athletic Club,531,2021
47418,Mikel Vesga,Athletic Club,531,2021
128398,Oihan Sancet,Athletic Club,531,2021
182560,Oier Zarraga,Athletic Club,531,2021
182563,Jon Morcillo,Athletic Club,531,2021
182639,Unai Vencedor,Athletic Club,531,2021
182640,Ander Iru,Athletic Club,531,2021
183849,Aitor Paredes,Athletic Club,531,2021
505,D. Alaba,Real Madrid,541,2021
653,F. Mendy,Real Madrid,541,2021
730,T. Courtois,Real Madrid,541,2021
733,Dani Carvajal,Real Madrid,541,2021
735,Nacho,Real Madrid,541,2021
737,Odriozola,Real Madrid,541,2021
741,Vallejo,Real Madrid,541,2021
746,Marco Asensio,Real Madrid,541,2021
748,Dani Ceballos,Real Madrid,541,2021
752,T. Kroos,Real Madrid,541,2021
754,L. Modrić,Real Madrid,541,2021
757,Lucas Vázquez,Real Madrid,541,2021
759,K. Benzema,Real Madrid,541,2021
2207,E. Camavinga,Real Madrid,541,2021
2296,E. Hazard,Real Madrid,541,2021
47400,A. Lunin,Real Madrid,541,2021
162529,Luis López,Real Madrid,541,2021
183799,Nico Williams,Athletic Club,531,2021
313026,Luis Bilbao,Athletic Club,531,2021
334575,Diego Piñeiro,Real Madrid,541,2021
760,M. Díaz,Real Madrid,541,2021
911,Jaume Doménech,Valencia,532,2021
913,Cristian Rivero,Valencia,532,2021
915,Gabriel Paulista,Valencia,532,2021
916,M. Diakhaby,Valencia,532,2021
918,José Gayà,Valencia,532,2021
919,Hugo Guillamón,Valencia,532,2021
920,Toni Lato,Valencia,532,2021
1482,Thierry Correia,Valencia,532,2021
47251,D. Foulquier,Valencia,532,2021
48372,E. Cömert,Valencia,532,2021
161933,Nico González,Barcelona,529,2021
162123,Ilaix Moriba,Valencia,532,2021
162175,Jesús Vázquez Alcalde,Valencia,532,2021
162449,Carlos Manuel,Valencia,532,2021
315699,Javi Guerra,Valencia,532,2021
315701,Rubén Iranzo Lendínez,Valencia,532,2021
333682,Cristhian Mosquera,Valencia,532,2021
364414,Mario Domínguez,Valencia,532,2021
364415,Jesús Santiago,Valencia,532,2021
1484,R. Battaglia,Mallorca,798,2021
1687,Jaume Costa,Mallorca,798,2021
1701,Manu Morlanes,Espanyol,540,2021
2208,C. Grenier,Mallorca,798,2021
2610,G. González,Mallorca,798,2021
26302,Pablo Maffeo,Mallorca,798,2021
46733,Raíllo,Mallorca,798,2021
46738,M. Valjent,Mallorca,798,2021
46739,I. Baba,Mallorca,798,2021
46742,Dani Rodríguez,Mallorca,798,2021
47007,Ruíz de Galarreta,Mallorca,798,2021
47264,Hugo Duro,Valencia,532,2021
50048,V. Muriqi,Mallorca,798,2021
61142,D. Greif,Mallorca,798,2021
107194,Antonio Sánchez,Mallorca,798,2021
122233,Marcos André de Sousa Mendonça,Valencia,532,2021
162127,Diego López,Valencia,532,2021
179139,Leo Román,Mallorca,798,2021
185715,Josep Antoni Gayá Martínez,Mallorca,798,2021
237252,Pere García,Mallorca,798,2021
47,Toni Moya,Alaves,542,2021
1582,Róber,Real Betis,543,2021
6233,N. Tenaglia,Alaves,542,2021
40419,A. Sedlar,Mallorca,798,2021
41412,N. Maraš,Rayo Vallecano,728,2021
46743,Salva Sevilla,Mallorca,798,2021
46751,Abdón Prats,Mallorca,798,2021
46813,A. Abqar,Alaves,542,2021
47266,Ángel,Mallorca,798,2021
47353,Sivera,Alaves,542,2021
47355,Rubén Duarte,Alaves,542,2021
47357,Laguardia,Alaves,542,2021
47473,Jason,Alaves,542,2021
104793,Amath Ndiaye Diedhiou,Mallorca,798,2021
104821,Jon Guridi,Real Sociedad,548,2021
122471,Jesús Owono,Alaves,542,2021
163060,Adrián,Alaves,542,2021
182636,Javi López,Alaves,542,2021
182637,Álex Balboa,Alaves,542,2021
192011,José David Álvarez Adsuar,Levante,539,2021
1160,M. Saracchi,Levante,539,2021
1448,S. Mustafi,Levante,539,2021
8518,M. Sylla,Rayo Vallecano,728,2021
21566,B. Lecomte,Atletico Madrid,530,2021
46933,Luis Rioja,Alaves,542,2021
47384,Cote,Osasuna,727,2021
47457,Rúben Vezo,Levante,539,2021
47458,Postigo,Levante,539,2021
47460,Róber Pier,Levante,539,2021
47494,Miguel de la Fuente Escudero,Alaves,542,2021
104853,Asier Villalibre,Athletic Club,531,2021
104949,Pablo Martínez,Levante,539,2021
131538,Son,Levante,539,2021
156488,Dani Cárdenas,Levante,539,2021
161964,Marc Tenas,Alaves,542,2021
162686,Antonio Blanco,Real Madrid,541,2021
197800,Unai Ropero,Alaves,542,2021
286611,Pablo Cuñat,Levante,539,2021
295793,Marc Pubill,Levante,539,2021
297744,Carlos Giménez,Levante,539,2021
29,J. Oblak,Atletico Madrid,530,2021
39,S. Savić,Atletico Madrid,530,2021
45,T. Lemar,Atletico Madrid,530,2021
50,Koke,Atletico Madrid,530,2021
926,G. Kondogbia,Atletico Madrid,530,2021
1375,Soldado,Levante,539,2021
1699,Iborra,Villarreal,533,2021
2472,R. De Paul,Atletico Madrid,530,2021
2669,Hermoso,Atletico Madrid,530,2021
14382,I. Grbić,Atletico Madrid,530,2021
22225,Reinildo,Atletico Madrid,530,2021
46659,Rober Ibáñez,Osasuna,727,2021
47463,Pepelu,Levante,539,2021
47464,Campaña,Levante,539,2021
128582,Jorge de Frutos,Levante,539,2021
162138,Marco Moreno Ojeda,Atletico Madrid,530,2021
182671,Cantero,Levante,539,2021
315604,Alejandro Iturbe,Atletico Madrid,530,2021
333379,Antonio Gomis,Atletico Madrid,530,2021
336681,Sergio Díez,Atletico Madrid,530,2021
48,Saúl,Atletico Madrid,530,2021
53,Á. Correa,Atletico Madrid,530,2021
56,A. Griezmann,Atletico Madrid,530,2021
667,M. Depay,Barcelona,529,2021
753,Marcos Llorente,Atletico Madrid,530,2021
930,Carlos Soler,Valencia,532,2021
1690,Miguel Llambrich,Espanyol,540,2021
2923,Y. Carrasco,Atletico Madrid,530,2021
19014,Sergio Rico,Mallorca,798,2021
46673,Aarón Escandell,Granada CF,715,2021
46920,Y. Eteki,Granada CF,715,2021
46968,Óscar Gil,Espanyol,540,2021
47352,Fernando Pacheco,Alaves,542,2021
104835,Darío Poveda,Getafe,546,2021
182718,Joan García,Espanyol,540,2021
208670,Diego Bri,Elche,797,2021
313548,Alberto Moreno,Atletico Madrid,530,2021
324750,Carlos Martín,Atletico Madrid,530,2021
336594,Pablo Barrios,Atletico Madrid,530,2021
350363,Óscar Medina,Alaves,542,2021
1461,Denis Suárez,Celta Vigo,538,2021
2042,Sergi Gómez,Espanyol,540,2021
